qseqid	NV001	NV002	NV003	NV004	NV005	NV006	NV007	NV008	NV009	NT010	NT011	NT012	NT013	NT014	NT015	NT016	NT017	NT018	NH019	NH020	NH021	NH022	NH023	NH024	NH025	NH026	VU027	VU028	VU029	VU030	VU031	VU032	VU033	VU034	VU035	VO036	VO037	VO038	VO039	VO040	VO041	VO042	VO043	VD044	VD045	VD046	VD047	VD048	VD049	VD050	VD051	VD052	EM053	EM054	EM055	EM056	EM057	EM058	EM059	EM060	EM061	ES062	ES063	ES064	ES065	ES066	ES067	ES068	ES069	ES070	EV071	EV072	EV073	EV074	EV075	EV076	EV077	EV078	SN079	SN080	SN081	SN082	SN083	SN084	SN085	SN086	SN087	SV088	SV089	SV090	SV091	SV092	SV093	SV094	SV095	SM096	SM097	SM098	SM099	SM100	SM101	SM102	SM103	SM104	FF105	FF106	FF107	FF108	FF109	FF110	FF111	FF112	FL113	FL114	FL115	FL116	FL117	FL118	FL119	FL120	FM121	FM122	FM123	FM124	FM125	FM126	FM127	FM128	FM129	FM130
0cf54868dee5f5ac57429c6ba8366e79a628c9f6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9641	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16322	13	0	0	0	0	0	0	0	0	0	0	0	2017	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
456835d6e85912b627da5b411e77c4cf11fcb002	0	0	0	0	0	0	0	0	0	0	112	243	57	0	17	0	421	62	376	330	285	11	16	0	0	197	24	0	0	556	0	0	37	18	143	0	0	61	174	0	0	84	0	430	133	65	27	880	115	0	0	90	106	0	0	206	568	0	15	0	0	93	0	141	0	4	31	324	412	0	3066	0	0	0	0	137	60	311	0	0	361	0	0	0	0	447	36	26	218	76	0	0	45	0	0	540	50	70	20	0	0	0	0	0	18	0	0	0	132	63	25	220	290	86	0	13	0	0	0	0	35	0	182	0	0	0	0	0	0	66
d28ad0f9d9f7d3c741db892fa2de721c6d6a90c2	0	0	0	0	0	0	0	0	11461	22	0	69	5867	0	0	0	519	229	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	539	0	0	1778	0	6925	0	0	0	0	0	0	0	0	0	0	0	0	22	0	19	102	0	0	0	0	0	0	0	0	74	0	0	0	0	0	1204	0	0	7471	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	232	0	0	0	0	4015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31cc084ee1d26234dffcbc0cc286c07fa8ee920a	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	81	0	26	118	0	0	0	2395	0	0	0	0	0	21	638	0	0	0	0	0	1022	0	0	0	0	0	0	1322	0	1622	0	239	0	0	0	0	0	1068	0	0	1064	0	0	0	0	0	0	0	0	0	0	279	2079	0	0	0	0	1078	0	0	0	0	135	0	0	0	15	0	0	0	0	0	0	0	0	24	0	157	21	788	88	176	0	0	0	0	23	0	8	0	0	105	0	0	0	9	0	369	0	0	345	0	0	0	0	0	0	0	0	0	0	371
ea9c60caf9759538a5e3482b0d603573e2a251c5	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	0	0	0	0	0	0	0	0	0	0	0	0	0	11415	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372	0	0	0	0
72a0b0f14f68e144929506ba1bb081545b027dee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	2631	904	0	0	187	0	0	0	0	0	1960	0	0	0	0	0	0	0	0	0	0	1285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4758
8b99ca87c6de94450ab16e29648daacfd2af5984	0	44	0	0	0	0	2139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2969	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	0	0	0	0	0	352	0	41	0	0	0	0	0	0	0	5142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	2400	590	0	0	0	0	0	0	0	0	0	0	0	0
6ad329f4fa569aa59d639e3e6055aeb3ae28aad5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415	0	1577	0	0	596	182	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3886	0	0	0	865	0	0	7298	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ba491e273a773fb81ace963ffb427a60442990a2	24	0	0	0	0	0	0	0	0	0	0	413	0	0	0	0	0	709	0	0	0	0	13	0	0	0	0	0	0	0	37	0	447	2713	0	0	0	0	0	567	0	0	24	296	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	803	0	4	0	0	0	52	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	560	75	0	23	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	25	0	0	0	0	0	0	0	0	1319	0	0	0	2888	0	0	0	0	0	0	0
01575cbc261c9620cefc15e3cb0fe14012ad376f	0	0	0	0	0	0	0	0	2418	0	0	0	556	0	0	0	89	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b63290277ef3d63df10631d6275d854bb56579db	0	0	0	0	0	0	0	0	1193	0	0	0	301	4	0	0	0	1529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	957	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2349	0	0	0	0	0	0	0	0	4237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0c1780a93091a276f2c13dd9c82ea7d4649e0b69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10391	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	7	33	0	0	0	0	0	0	9	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3202	0	0	0	0	0	14	0	0	864	0
889cafbdaa456f906a71bfe5fe06350956dd2cab	0	0	0	0	15	0	0	0	0	2239	0	0	0	11	0	3075	0	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	831	0	0	0	0	0	0	0	0	0	276	0	0	0	0	5	0	0	0	563	0	0	0	955	0	691	0	0	0	0	0	0	0	0	0	0	0	0	0	1508	0	0	0	0	0	12	160	0	0	0	0	0	0	0	1440	418	0	9	0	422	0	0	0	0	0	0	0	0	0	0	0	0	1634	0	0	3888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0380ac4645eccabcedeb35d25c91c5899ffbc7b8	0	0	0	28	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1817	712	0	0	1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	5	0	0	0	0	0	0	0	0	880	0	0	0	0	0	604	770	3	0	0	0	0	0	435	132	0	0	0	0	0	0	0	0	0	0	0	1899	0	0	0	0	0	0	0	0	0	0	623	79	242	847	0
1a6a16c65f73b07854a5d7055185805b3d668233	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ec47c50c98888c36654e83b68adc00131311f46d	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	264	0	0	0	0	0	0	0	0	760	0	0	0	0	0	0	2077	0	0	0	0	0	0	0	0	0	519	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	12	44	0	0	0	0	0	0	0	0	461	0	0	0	0	0	0	53	0	0	0	0	0	0	0	487	205	197	1192	0	716	0	0	0	0	0	0	0	0	0	0	0	0	322	0	0	2306	0	0	34	0	0	0	0	0	0	340	0	0	0	1472	0	0	0	0	0	0	0
5a3a5b13e7a87040c7dd038cb1d0a8bd33cc1db8	0	0	0	0	0	0	0	0	0	0	0	0	4144	0	0	0	1593	0	0	0	0	2358	0	0	0	0	0	0	0	0	0	0	0	0	1726	0	0	0	0	0	0	0	0	0	0	798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6f6d4f45cd62cb676b29b28ed0d31bb60b07eb60	0	0	0	0	0	0	0	0	0	0	0	0	443	0	0	0	48	0	0	972	1197	1037	18	0	0	735	0	0	0	0	0	0	215	0	0	0	0	0	829	0	0	0	27	215	0	809	3158	1544	14	1412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	998	1065	0	0	0	0	0	0	0	487	0	0	2718	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	3679	4423	0	0	0	0	45	0	0	0	0	6711	0	0	0	2727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44b4f5f5a03558fa997e24345a95d7b6b6cd5bb6	0	0	0	196	0	20	0	0	0	30	0	0	0	0	0	408	0	22	0	20	0	0	0	114	42	0	0	0	99	28	0	0	0	119	5	98	0	365	0	39	0	0	27	5	7	189	0	29	85	0	0	0	234	471	20	43	45	74	257	79	0	0	0	0	0	88	0	0	0	0	52	19	80	0	311	67	120	29	0	1634	25	56	0	0	0	0	81	232	1916	0	118	289	0	29	215	0	0	23	0	13	0	196	178	251	40	205	148	0	12	0	0	0	7	6	520	75	0	0	29	67	428	0	0	106	0	132	0	0	200	20
3b6aa56d3b5aa056a1f1cf8280d4700a56539dde	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
bcbd8341da651498c7976c94248fc3550035b386	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2925	919	1447	0	0	497	9059	1109	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	595	0	0	0	0	0	472	0	0	0	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15102	0	0	0	0	0	0	811	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	136	0	0	0	0	0	0	0	0	0	0	0
5cd1f834d9798b381ed9996065166332d734d61c	0	0	0	0	0	0	0	0	3525	0	0	0	1397	0	0	0	4109	2	0	3011	5669	3305	0	0	0	5977	0	0	0	0	0	0	79	0	991	0	0	0	9906	0	0	0	164	289	0	11745	754	1225	2418	9791	0	712	0	0	0	297	126	0	0	0	0	0	0	0	0	0	531	0	3925	0	0	0	0	0	0	2030	5184	452	0	0	5745	0	0	0	0	1384	1038	0	0	0	0	0	0	0	0	0	1284	204	3832	0	0	0	0	0	421	0	327	0	0	115	0	0	1862	2433	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	15772
8aa8c072ecaa1ddaef7cec23d01576c502783bad	0	0	0	0	0	0	0	0	0	0	0	0	10808	0	0	0	74	0	0	0	0	0	101	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7e80a2b4376de6c8c0d7b0a7646fef3b64775d6a	691	0	0	0	0	0	0	0	0	0	144	0	0	1939	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445	23	0	0	0	0	0	0	0	0	0	0	3576	2778	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5bd5839bee32d6e9bac87358060e7255c74027a1	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2943	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8894	0	0	0	54	0	0	12828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0
dc6df01b7a896d4bcba5c0a56aee392f57098e0a	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	8612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01250c34047effaead32fc7e72ab8191f5486260	0	0	0	0	0	0	0	0	0	0	1459	489	115	1534	383	0	0	0	0	0	0	0	0	0	0	0	1772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	209	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2737	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4498724d6ee71889c12c47cb73215145e2a49379	0	133	0	0	0	26	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	153	0	0	0	56	0	0	0	5	0	0	0	0	11	16	0	432	0	0	0	3	8	0	0	27	14	31	0	0	0	25	0	0	136	0	0	41	0	0	33	0	0	0	0	4	31	244	15	5	14	80	0	0	0	19	253	0	113	11	0	185	4	0	263	18	17	20	0	16	245	29	63	0	0	0	7	21	52	0	0	15	138	3	3	0	18	0	0	0	0	3147	23	23	15	2176	64	0	235	12	155	435	10	913	0	96	237
b7948a205109e6e49048dbf5d49bba4235153843	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	138	0	1647	252	0	0	0	0	0	53	0	25	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7702	4551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0
67d1ef9ade4d022b2b2fe61c102e4b3db3023ec0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	1820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2178	0	0	0	0	0	0	0	0	0	5293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a55ed075ca5699b1a1878f09937f41fbd5bfe4b4	553	0	0	0	0	0	0	0	0	0	87	9	0	1547	642	0	0	0	0	0	0	0	0	0	0	0	139	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	9	223	0	0	0	0	0	0	56	0	0	3	0	31	0	0	0	0	1101	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	3022	126	0	0	0	0	0	10	0	0	0	0	0	0	1668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d244d0b0ee9f86e75b63ae1531497459f7b24b38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	2009	0	0	0	0	0	4952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1939	0	1025	0	0	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7ceed803f1d4ce2a092a917e1e337da23c4e3dbe	0	0	0	103	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	84	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	5	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	32	5	20	9	0	0	0	0	225	8765	0	0	0	22	0	0	0	0	0	0	0	8	31	17	0	145	0	25	0	0	0	0	157	213	0	7	0
74b9aa380909bd6bb65926050fa2e7a5b4af6aa4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	205	0	0	0	0	0	112	0	169	2511	0	0	638	18	0	649	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3824	0	0	0	683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	0	0	0	0	0	0	0	0	0	0	0
7fd213c231a943d8607a67f70f0459e73aadb924	2945	0	0	0	0	0	0	0	0	0	0	0	0	91	489	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	435	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	239	0	0	14	0	98	0	0	0	0	0	0	0	0	0	0	0	1342	1879	0	0	0	0	0	0	0	0	0	856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1963	0	0	0	0	0	0	0	0
5be7991a6cbd33778ba6ca34cd3396350d412958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519	0	190	250	0	1609	0	0	0	0	0	0	897	0	0	0	0	0	0	0	0	0	0	0	0	491	0	0	3	0	0	0	25	0	3682	0	0	4021	0	0	0	0	0	2900	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	1523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4028
2b89e8c35785abc61ef10f44537430c67781989a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	1612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
894d8b7a7ce0df5e89bf798993bae514c519ada9	0	0	0	0	0	0	0	10	0	0	17	359	0	78	497	0	0	0	0	0	0	0	0	0	0	0	33	0	0	89	0	0	0	0	0	0	0	0	0	0	0	64	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	778	0	0	0	0	23	13	0	0	0	0	0	0	0	0	0	0	82	24	0	0	0	0	0	0	0	0	0	10762	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0
e6898c6a973e90a8db6ea9245c658afe7ef494a0	0	0	2231	0	0	0	0	5163	0	0	0	0	6867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bd3e650cd9cb0b7251e6ce43c4b5af312016ef43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	0	0	0	0	0	1013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	203	0	0	0	0	0	0	0	355	0	0	0	0	0	0	0	0	0	0	0	0	1380	0	0	0	0	0	0	777	111	138	0	0	1216	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	447	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2003
29c639548cfe6693bb99456692bc318d78336e47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2062	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	859	0	0	0	0	0	0	0	0	0	2020	0	0	0	0	238	0	0	0	1547	0	0	0	2157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	40	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3676	0	0	3194	0	6	0	0	0	0	0	0	0	14133	0	0	0	0	0	0	0	0	0	0	0
fa720343f0516b3dda35c01f60db730d0ff408ac	0	0	0	2313	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	16	0	0	0	1607	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	5	0	0	2251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	389	0	0	0	0	0	0	231	676	0	0	0	0	0	0	0	0	0	0	0	876	0	11	0	0	150	0	0	0	0	17	0	0	0	995	0
6f9c4eb9854847eec93760063bfe4dea70abdec7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	113	0	0	0	0	0	824	0	0	0	0	0	0	0	0	0	0	0	0	399	0	0	0	0	0	0	607	97	0	2625	0	0	0	0	0	0	733	0	0	0	0	0	0	0	0	0	0	0	0	799	0	0	0	0	0	0	0	390	1222	0	0	2710	0	0	0	0	0	1106	0	0	0	0	0	0	0	0	0	166	2222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	534	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	6364
aca05c19a8ef9d7fd725ba47d1f306ea81fa834f	0	0	0	0	0	0	0	0	465	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1663	0	0	1188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d79dbf6c67107c3e52ba55475f8980fa6d72ff7a	66	0	151	0	0	0	0	436	0	0	0	0	0	3	0	269	0	404	0	0	0	0	61	63	0	0	6	0	0	0	14	0	504	4316	0	0	0	15	0	216	0	0	0	12	0	352	0	0	393	0	0	0	0	0	0	59	36	0	0	0	0	0	0	1383	0	0	0	0	0	0	0	0	571	0	0	0	0	24	0	0	0	0	0	0	0	0	0	47	234	21	0	0	5	0	0	0	0	0	0	3462	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	136	42	0	2721	0	171	0	356	0	0	0	0	0	0	0
7d7a15550771aeba5574f66eec35396d9c6283a9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
